zipcode	state	city	city_soundex	lat	lon	valid	searched
14736	NY	FINDLEY LAKE	F5342	79.7349	42.1204	1	0
14737	NY	FRANKLINVILLE	F6524514	78.44	42.3388	1	0
14738	NY	FREWSBURG	F62162	79.1318	42.0528	1	0
14739	NY	FRIENDSHIP	F65321	78.1359	42.1907	1	0
14740	NY	GERRY	G600	79.1649	42.2147	1	0
14741	NY	GREAT VALLEY	G6314	78.6208	42.2083	1	0
14743	NY	ISCHUA	I200	78.4006	42.1797	1	0
14744	NY	HOUGHTON	H235	78.1095	42.4116	1	0
14747	NY	KENNEDY	K530	79.0964	42.1508	1	0
14748	NY	KILL BUCK	K412	78.6426	42.141	1	0
14750	NY	LAKEWOOD	L230	79.3291	42.0973	1	0
14753	NY	LIMESTONE	L5235	78.632	42.0639	1	0
14754	NY	LITTLE GENESEE	L34252	78.2351	42.024	1	0
14755	NY	LITTLE VALLEY	L3414	78.8093	42.2541	1	0
14757	NY	MAYVILLE	M140	79.4963	42.2409	1	0
14760	NY	OLEAN	O450	78.4233	42.0787	1	0
14767	NY	PANAMA	P500	79.4815	42.057	1	0
14769	NY	PORTLAND	P63453	79.4589	42.3858	1	0
14770	NY	PORTVILLE	P6314	78.3314	42.0273	1	0
14772	NY	RANDOLPH	R5341	78.96	42.1631	1	0
14775	NY	RIPLEY	R140	79.7121	42.2482	1	0
14777	NY	RUSHFORD	R2163	78.1867	42.4172	1	0
14779	NY	SALAMANCA	S452	78.7304	42.1604	1	0
14781	NY	SHERMAN	S650	79.5857	42.1631	1	0
14782	NY	SINCLAIRVILLE	S524614	79.2673	42.2455	1	0
14784	NY	STOCKTON	S3235	79.3758	42.3182	1	0
14787	NY	WESTFIELD	W23143	79.5726	42.322	1	0
14801	NY	ADDISON	A325	77.266	42.0983	1	0
14802	NY	ALFRED	A4163	77.793	42.2552	1	0
14803	NY	ALFRED STATION	A4163235	77.7781	42.2558	1	0
14804	NY	ALMOND	A453	77.778	42.316	1	0
14805	NY	ALPINE	A415	76.7348	42.351	1	0
14806	NY	ANDOVER	A5316	77.792	42.1575	1	0
14807	NY	ARKPORT	A62163	77.6918	42.4225	1	0
14808	NY	ATLANTA	A3453	77.4801	42.5563	1	0
14809	NY	WALLACE	W420	77.4343	42.4151	1	0
14810	NY	VETERANS ADMINIS	V3652352	77.3233	42.3455	1	0
14812	NY	BEAVER DAMS	B6352	76.972	42.2798	1	0
14813	NY	BELMONT	B453	78.011	42.2334	1	0
14814	NY	BIG FLATS	B21432	76.9527	42.1455	1	0
14815	NY	BRADFORD	B63163	77.0913	42.3825	1	0
14816	NY	BREESPORT	B62163	76.7361	42.1939	1	0
14817	NY	BROOKTONDALE	B623534	76.3668	42.3765	1	0
14818	NY	BURDETT	B630	76.8292	42.4394	1	0
14819	NY	CAMERON	C565	77.4403	42.2128	1	0
14820	NY	CAMERON MILLS	C56542	77.365	42.1925	1	0
14821	NY	CAMPBELL	C514	77.2066	42.2386	1	0
14822	NY	CANASERAGA	C5262	77.7954	42.4585	1	0
14823	NY	CANISTEO	C523	77.5897	42.2635	1	0
14824	NY	CAYUTA	C300	76.6974	42.2774	1	0
14825	NY	CHEMUNG	C520	76.6202	42.0392	1	0
14826	NY	COHOCTON	C350	77.4998	42.5003	1	0
14830	NY	CORNING	C652	77.0475	42.1383	1	0
14836	NY	DALTON	D435	77.9289	42.5449	1	0
14837	NY	DUNDEE	D530	77.0028	42.5053	1	0
14838	NY	ERIN	E650	76.6819	42.1859	1	0
14839	NY	GREENWOOD	G653	77.636	42.1398	1	0
14840	NY	HAMMONDSPORT	H532163	77.1977	42.4312	1	0
14841	NY	HECTOR	H236	76.8786	42.4966	1	0
14842	NY	HIMROD	H563	76.9508	42.5945	1	0
14843	NY	HORNELL	H654	77.6569	42.3274	1	0
14845	NY	HORSEHEADS	H6232	76.8345	42.1805	1	0
14846	NY	HUNT	H530	77.9818	42.5388	1	0
14847	NY	INTERLAKEN	I536425	76.7268	42.6165	1	0
14850	NY	ITHACA COLLEGE	I3242	76.4929	42.4485	1	0
14853	NY	ITHACA	I320	76.4887	42.4431	1	0
14855	NY	JASPER	J160	77.4999	42.129	1	0
14858	NY	LINDLEY	L534	77.1541	42.0425	1	0
14859	NY	LOCKWOOD	L230	76.5366	42.1149	1	0
14860	NY	LODI	L300	76.8339	42.5966	1	0
14861	NY	LOWMAN	L500	76.693	42.0694	1	0
14864	NY	MILLPORT	M4163	76.8392	42.2581	1	0
14865	NY	MONTOUR FALLS	M36142	76.8396	42.3437	1	0
14867	NY	NEWFIELD	N143	76.592	42.3621	1	0
14869	NY	ODESSA	O320	76.7717	42.3609	1	0
14870	NY	PAINTED POST	P53123	77.1194	42.171	1	0
14871	NY	PINE CITY	P523	76.8815	42.0419	1	0
14872	NY	PINE VALLEY	P514	76.8652	42.2348	1	0
14873	NY	PRATTSBURG	P632162	77.2825	42.5269	1	0
14874	NY	PULTENEY	P435	77.1691	42.5233	1	0
14877	NY	REXVILLE	R214	77.6767	42.0726	1	0
14878	NY	ROCK STREAM	R2365	76.9364	42.4485	1	0
14879	NY	SAVONA	S150	77.2083	42.3041	1	0
14880	NY	SCIO	S000	77.99	42.1697	1	0
14881	NY	SLATERVILLE SPRI	S43614216	76.3157	42.4011	1	0
14882	NY	LANSING	L5252	76.5375	42.5645	1	0
14883	NY	SPENCER	S1526	76.4899	42.2467	1	0
14884	NY	SWAIN	S500	77.889	42.4773	1	0
14885	NY	TROUPSBURG	T612162	77.5502	42.0501	1	0
14886	NY	TRUMANSBURG	T652162	76.6681	42.521	1	0
14888	NY	VALOIS	V420	76.8609	42.5243	1	1
14889	NY	VAN ETTEN	V535	76.5717	42.2085	1	0
14891	NY	WATKINS GLEN	W325245	76.9022	42.3771	1	0
14892	NY	WAVERLY	W164	76.5333	42.0172	1	0
14894	NY	WELLSBURG	W42162	76.7723	42.0273	1	0
14895	NY	WELLSVILLE	W4214	77.9419	42.1108	1	0
14897	NY	WHITESVILLE	W3214	77.8106	42.0456	1	0
14898	NY	WOODHULL	W340	77.4203	42.0736	1	0
14901	NY	ELMIRA	E456	76.812	42.1008	1	0
14903	NY	ELMIRA HEIGHTS	E456232	76.8436	42.1302	1	0
14904	NY	ELMIRA	E456	76.8037	42.0729	1	0
14905	NY	ELMIRA	E456	76.8397	42.0869	1	0
27006	NC	ADVANCE	A3152	80.4463	36.0065	1	1
27007	NC	ARARAT	A630	80.6089	36.3869	1	1
27009	NC	BELEWS CREEK	B4262	80.093	36.2269	1	1
27011	NC	BOONVILLE	B514	80.6357	36.234	1	1
27012	NC	CLEMMONS	C452	80.3962	36.0341	1	1
27013	NC	CLEVELAND	C41453	80.7113	35.7374	1	1
27016	NC	DANBURY	D516	80.2194	36.4559	1	1
27017	NC	DOBSON	D125	80.7101	36.3698	1	1
27018	NC	EAST BEND	E23153	80.5284	36.2032	1	1
27019	NC	GERMANTON	G6535	80.2254	36.2725	1	1
27020	NC	HAMPTONVILLE	H513514	80.8137	36.1242	1	1
27021	NC	KING	K520	80.356	36.295	1	1
27022	NC	LAWSONVILLE	L2514	80.2103	36.5132	1	1
27023	NC	LEWISVILLE	L214	80.4206	36.0967	1	1
27024	NC	LOWGAP	L210	80.7889	36.503	1	1
27025	NC	MADISON	M325	79.9654	36.3695	1	1
27027	NC	MAYODAN	M350	79.9567	36.4277	1	1
27028	NC	MOCKSVILLE	M214	80.537	35.922	1	1
27030	NC	MOUNT AIRY	M360	80.6119	36.5007	1	1
27040	NC	PFAFFTOWN	P350	80.3798	36.1669	1	1
27041	NC	PILOT MOUNTAIN	P43535	80.4921	36.4109	1	1
27042	NC	PINE HALL	P540	80.0495	36.3482	1	1
27043	NC	PINNACLE	P524	80.4391	36.3339	1	1
27045	NC	RURAL HALL	R400	80.2936	36.2293	1	1
27046	NC	SANDY RIDGE	S53632	80.0859	36.49	1	1
27047	NC	SILOAM	S450	80.5772	36.3002	1	1
27048	NC	STONEVILLE	S3514	79.9013	36.4705	1	1
27050	NC	TOBACCOVILLE	T1214	80.3915	36.2336	1	1
27051	NC	WALKERTOWN	W42635	80.1629	36.18	1	1
27052	NC	WALNUT COVE	W45321	80.1484	36.3189	1	1
27053	NC	WESTFIELD	W23143	80.3677	36.4674	1	1
27054	NC	WOODLEAF	W341	80.6039	35.7876	1	1
27055	NC	YADKINVILLE	Y32514	80.653	36.1277	1	1
27101	NC	WINSTON SALEM	W5235245	80.2228	36.1024	1	1
27103	NC	WINSTON SALEM	W5235245	80.3025	36.0671	1	1
27104	NC	WINSTON SALEM	W5235245	80.3224	36.092	1	1
27105	NC	WINSTON SALEM	W5235245	80.2376	36.144	1	1
27106	NC	WINSTON SALEM	W5235245	80.3069	36.1428	1	1
27107	NC	WINSTON SALEM	W5235245	80.1933	36.0403	1	1
27127	NC	WINSTON SALEM	W5235245	80.2609	36.0425	1	1
27203	NC	FARMER	F656	79.8197	35.6935	1	1
27207	NC	BEAR CREEK	B6262	79.3726	35.6129	1	1
27208	NC	BENNETT	B530	79.5225	35.5673	1	1
27209	NC	BISCOE	B200	79.7596	35.3257	1	1
27212	NC	BLANCH	B452	79.3042	36.5338	1	1
27214	NC	BROWNS SUMMIT	B65253	79.7101	36.2019	1	1
27215	NC	GLEN RAVEN	G45615	79.4622	36.072	1	1
27217	NC	BURLINGTON	B645235	79.4114	36.1288	1	1
27229	NC	CANDOR	C536	79.7876	35.2234	1	1
27231	NC	CEDAR GROVE	C36261	79.1666	36.202	1	1
27233	NC	CLIMAX	C452	79.7019	35.9345	1	1
27235	NC	COLFAX	C412	80.0103	36.1003	1	1
27239	NC	DENTON	D535	80.0959	35.6196	1	1
27242	NC	EAGLE SPRINGS	E2421652	79.631	35.336	1	1
27243	NC	EFLAND	E1453	79.1884	36.0912	1	1
27244	NC	ELON COLLEGE	E45242	79.5023	36.1466	1	1
27248	NC	FRANKLINVILLE	F6524514	79.7132	35.7917	1	1
27249	NC	GIBSONVILLE	G12514	79.5685	36.1183	1	1
27252	NC	GOLDSTON	G43235	79.3385	35.5643	1	1
27253	NC	GRAHAM	G650	79.3814	36.031	1	1
27258	NC	HAW RIVER	H616	79.3346	36.0551	1	1
27260	NC	HIGH POINT	H2153	80.0117	35.9593	1	1
27262	NC	HIGH POINT	H2153	80.0107	35.9734	1	1
27263	NC	ARCHDALE	A6234	79.9618	35.9108	1	1
27265	NC	HIGH POINT	H2153	80.0036	36.0036	1	1
27278	NC	HILLSBOROUGH	H42162	79.0914	36.0756	1	1
27281	NC	JACKSON SPRINGS	J521652	79.6685	35.2259	1	1
27282	NC	JAMESTOWN	J5235	79.9293	35.999	1	1
27283	NC	JULIAN	J450	79.6386	35.9543	1	1
27284	NC	KERNERSVILLE	K656214	80.0831	36.1165	1	1
27288	NC	EDEN	E350	79.759	36.5	1	1
27291	NC	LEASBURG	L2162	79.1942	36.4151	1	1
27292	NC	LEXINGTON	L25235	80.262	35.8231	1	1
27298	NC	LIBERTY	L163	79.5821	35.8729	1	1
27299	NC	LINWOOD	L530	80.3749	35.7562	1	1
27301	NC	MC LEANSVILLE	M245214	79.6684	36.1163	1	1
27302	NC	MEBANE	M150	79.2719	36.0979	1	1
27305	NC	MILTON	M435	79.2087	36.5158	1	1
27306	NC	MOUNT GILEAD	M3243	79.9871	35.2274	1	1
27310	NC	OAK RIDGE	O2632	79.9804	36.1673	1	1
27311	NC	PELHAM	P450	79.4736	36.4899	1	1
27312	NC	PITTSBORO	P3216	79.1755	35.7694	1	1
27313	NC	PLEASANT GARDEN	P42532635	79.7549	35.9522	1	1
27314	NC	PROSPECT HILL	P621234	79.2156	36.2932	1	1
27315	NC	PROVIDENCE	P61352	79.3631	36.4831	1	1
27316	NC	COLERIDGE	C4632	79.6351	35.7083	1	1
27317	NC	RANDLEMAN	R5345	79.8018	35.8488	1	1
27320	NC	REIDSVILLE	R3214	79.6642	36.3432	1	1
27325	NC	ROBBINS	R152	79.582	35.4528	1	1
27326	NC	RUFFIN	R150	79.5606	36.4428	1	1
27330	NC	COLON	C450	79.1764	35.4641	1	1
27341	NC	SEAGROVE	S610	79.6979	35.5283	1	1
27343	NC	SEMORA	S560	79.0942	36.5114	1	1
27344	NC	SILER CITY	S4623	79.4566	35.7354	1	1
27349	NC	SNOW CAMP	S5251	79.4279	35.9066	1	1
27350	NC	SOPHIA	S100	79.8986	35.8298	1	1
27355	NC	STALEY	S340	79.5844	35.8015	1	1
27356	NC	STAR	S360	79.7826	35.4211	1	1
27357	NC	STOKESDALE	S3234	79.9705	36.2552	1	1
27358	NC	SUMMERFIELD	S56143	79.8901	36.2245	1	1
27360	NC	THOMASVILLE	T5214	80.0913	35.8713	1	1
27370	NC	TRINITY	T653	79.9902	35.8429	1	1
27371	NC	TROY	T600	79.9092	35.3777	1	1
27376	NC	WEST END	W2353	79.536	35.2512	1	1
27377	NC	WHITSETT	W323	79.5972	36.033	1	1
27379	NC	YANCEYVILLE	Y5214	79.3465	36.3907	1	1
27401	NC	GREENSBORO	G65216	79.7682	36.0697	1	1
27403	NC	GREENSBORO	G65216	79.8202	36.0641	1	1
27405	NC	GREENSBORO	G65216	79.7733	36.1214	1	1
27406	NC	GREENSBORO	G65216	79.7821	36.022	1	1
27407	NC	GREENSBORO	G65216	79.8626	36.0334	1	1
27408	NC	GREENSBORO	G65216	79.8165	36.1064	1	1
27409	NC	GREENSBORO	G65216	79.9086	36.0777	1	1
27410	NC	GREENSBORO	G65216	79.8794	36.1032	1	1
27501	NC	ANGIER	A526	78.7249	35.4897	1	1
27502	NC	APEX	A120	78.8408	35.7225	1	1
27503	NC	BAHAMA	B500	78.8903	36.1566	1	1
27504	NC	BENSON	B525	78.5421	35.4037	1	1
27505	NC	BROADWAY	B630	79.0435	35.4181	1	1
27507	NC	BULLOCK	B420	78.5646	36.5076	1	1
27509	NC	BUTNER	B356	78.7636	36.1359	1	1
27510	NC	CARRBORO	C616	79.0818	35.9124	1	1
27511	NC	CARY	C600	78.7786	35.7641	1	1
27513	NC	CARY	C600	78.7941	35.7956	1	1
27514	NC	CHAPEL HILL	C140	79.0372	35.9203	1	1
27516	NC	CHAPEL HILL	C140	79.0999	35.9162	1	1
27520	NC	CLAYTON	C435	78.451	35.6348	1	1
27521	NC	COATS	C320	78.6627	35.4082	1	1
27522	NC	CREEDMOOR	C6356	78.6476	36.1124	1	1
27524	NC	FOUR OAKS	F620	78.4153	35.404	1	1
27525	NC	FRANKLINTON	F6524535	78.4486	36.0955	1	1
27526	NC	FUQUAY VARINA	F2165	78.7908	35.58	1	1
27529	NC	GARNER	G656	78.5975	35.6813	1	1
27530	NC	GRANTHAM	G6535	78.0158	35.3826	1	1
27531	NC	SEYMOUR JOHNSON	S562525	77.9643	35.3526	1	1
27534	NC	GOLDSBORO	G43216	77.9221	35.3664	1	1
27536	NC	HENDERSON	H53625	78.3981	36.3301	1	1
27540	NC	HOLLY SPRINGS	H421652	78.8458	35.6263	1	1
27541	NC	HURDLE MILLS	H634542	79.0827	36.2518	1	1
27542	NC	KENLY	K540	78.1382	35.6077	1	1
27544	NC	KITTRELL	K364	78.4241	36.2042	1	1
27545	NC	KNIGHTDALE	K5234	78.4898	35.7789	1	1
27546	NC	LILLINGTON	L5235	78.9212	35.332	1	1
27549	NC	LOUISBURG	L2162	78.2586	36.0578	1	1
27551	NC	MACON	M250	77.9987	36.4447	1	1
27553	NC	MANSON	M250	78.2952	36.4603	1	1
27557	NC	MIDDLESEX	M342	78.2062	35.7665	1	1
27559	NC	MONCURE	M260	79.0839	35.6306	1	1
27560	NC	MORRISVILLE	M6214	78.8466	35.8344	1	1
27562	NC	NEW HILL	N400	78.9365	35.6809	1	1
27563	NC	NORLINA	N645	78.1895	36.4754	1	1
27565	NC	OXFORD	O2163	78.6134	36.3313	1	1
27569	NC	PRINCETON	P65235	78.1674	35.4558	1	1
27571	NC	ROLESVILLE	R4214	78.4658	35.9156	1	1
27572	NC	ROUGEMONT	R253	78.9019	36.2393	1	1
27573	NC	ROXBORO	R216	78.9737	36.4059	1	1
27576	NC	SELMA	S450	78.264	35.5565	1	1
27577	NC	SMITHFIELD	S53143	78.3479	35.5068	1	1
27581	NC	STEM	S350	78.7001	36.21	1	1
27583	NC	TIMBERLAKE	T51642	78.9353	36.2918	1	1
27587	NC	WAKE FOREST	W21623	78.5392	35.9815	1	1
27589	NC	WARRENTON	W6535	78.1594	36.3539	1	1
27591	NC	WENDELL	W534	78.3926	35.798	1	1
27592	NC	WILLOW SPRING	W421652	78.6717	35.547	1	1
27596	NC	YOUNGSVILLE	Y5214	78.4412	36.0078	1	1
27597	NC	ZEBULON	Z145	78.3174	35.8321	1	1
27601	NC	RALEIGH	R420	78.6324	35.7727	1	1
27603	NC	RALEIGH	R420	78.6563	35.7076	1	1
27604	NC	RALEIGH	R420	78.5799	35.8334	1	1
27605	NC	RALEIGH	R420	78.653	35.7908	1	1
27606	NC	RALEIGH	R420	78.7112	35.7645	1	1
27607	NC	RALEIGH	R420	78.6877	35.8014	1	1
27608	NC	RALEIGH	R420	78.6463	35.8077	1	1
27609	NC	RALEIGH	R420	78.6317	35.848	1	1
27610	NC	RALEIGH	R420	78.6008	35.7667	1	1
27612	NC	RALEIGH	R420	78.6841	35.852	1	1
27613	NC	RALEIGH	R420	78.7051	35.8949	1	1
27614	NC	RALEIGH	R420	78.6433	35.9457	1	1
27615	NC	RALEIGH	R420	78.6393	35.8887	1	1
27701	NC	DURHAM	D650	78.8966	35.9967	1	1
27703	NC	DURHAM	D650	78.8439	35.9781	1	1
27704	NC	DURHAM	D650	78.8764	36.0383	1	1
27705	NC	DURHAM	D650	78.9478	36.0218	1	1
27706	NC	DURHAM	D650	78.9375	36.0024	1	1
27707	NC	DURHAM	D650	78.9315	35.9631	1	1
27712	NC	DURHAM	D650	78.9299	36.0918	1	1
27713	NC	RESEARCH TRIANGL	R26236524	78.9166	35.9161	1	1
27801	NC	ROCKY MOUNT	R253	77.7608	35.9426	1	1
27803	NC	ROCKY MOUNT	R253	77.835	35.9238	1	1
27804	NC	WESLEYAN COLLEGE	W245242	77.8275	35.9796	1	1
27805	NC	AULANDER	A4536	77.1141	36.1475	1	1
27806	NC	AURORA	A600	76.7994	35.3023	1	1
27807	NC	BAILEY	B400	78.0892	35.8072	1	1
27808	NC	BATH	B300	76.7715	35.4702	1	1
27809	NC	BATTLEBORO	B3416	77.4311	35.8439	1	1
27810	NC	BELHAVEN	B415	76.6236	35.5205	1	1
27812	NC	BETHEL	B340	77.3748	35.7909	1	1
27814	NC	BLOUNTS CREEK	B453262	76.925	35.382	1	1
27816	NC	CASTALIA	C340	78.0704	36.0901	1	1
27817	NC	CHOCOWINITY	C530	77.0868	35.4814	1	1
27818	NC	COMO	C500	77.0515	36.4978	1	1
27820	NC	CONWAY	C500	77.2502	36.4164	1	1
27821	NC	EDWARD	E363	76.8794	35.3236	1	1
27822	NC	ELM CITY	E4523	77.856	35.811	1	1
27823	NC	ENFIELD	E5143	77.7129	36.1973	1	1
27824	NC	MIDDLETOWN	M3435	76.0374	35.4981	1	1
27826	NC	FAIRFIELD	F6143	76.2318	35.5659	1	1
27828	NC	FARMVILLE	F6514	77.5793	35.5806	1	1
27829	NC	FOUNTAIN	F535	77.6214	35.6694	1	1
27830	NC	EUREKA	E620	77.9963	35.5186	1	1
27831	NC	GARYSBURG	G62162	77.5719	36.4761	1	1
27832	NC	GASTON	G350	77.6824	36.5115	1	1
27834	NC	GREENVILLE	G6514	77.3975	35.6192	1	1
27837	NC	GRIMESLAND	G652453	77.2566	35.558	1	1
27839	NC	HALIFAX	H412	77.5607	36.3049	1	1
27840	NC	HAMILTON	H5435	77.2176	35.9441	1	1
27842	NC	HENRICO	H562	77.8546	36.5274	1	1
27843	NC	HOBGOOD	H123	77.437	36.0043	1	1
27844	NC	HOLLISTER	H4236	77.9319	36.259	1	1
27845	NC	JACKSON	J500	77.4681	36.387	1	1
27846	NC	JAMESVILLE	J5214	76.8983	35.7839	1	1
27847	NC	KELFORD	K4163	77.2592	36.1992	1	1
27848	NC	LASKER	L260	77.3483	36.3767	1	1
27849	NC	LEWISTON WOODVIL	L235314	77.2066	36.1344	1	1
27850	NC	LITTLETON	L3435	77.8528	36.4169	1	1
27851	NC	LUCAMA	L250	78.0197	35.6415	1	1
27852	NC	CRISP	C621	77.5964	35.7737	1	1
27853	NC	MARGARETTSVILLE	M6263214	77.326	36.5245	1	1
27855	NC	MURFREESBORO	M616216	77.1027	36.4319	1	1
27856	NC	NASHVILLE	N214	77.9595	35.9843	1	1
27857	NC	OAK CITY	O230	77.3004	35.9597	1	1
27858	NC	GREENVILLE	G6514	77.3485	35.5866	1	1
27859	NC	PALMYRA	P456	77.3643	36.1063	1	1
27860	NC	PANTEGO	P532	76.6988	35.6201	1	1
27862	NC	PENDLETON	P53435	77.1911	36.4937	1	1
27863	NC	PIKEVILLE	P214	77.9578	35.4929	1	1
27864	NC	PINETOPS	P5312	77.692	35.8196	1	1
27865	NC	PINETOWN	P535	76.8076	35.5758	1	1
27866	NC	PLEASANT HILL	P42534	77.5192	36.5212	1	1
27869	NC	RICH SQUARE	R260	77.2969	36.2773	1	1
27870	NC	ROANOKE RAPIDS	R526132	77.6731	36.4461	1	1
27871	NC	ROBERSONVILLE	R162514	77.26	35.8218	1	1
27872	NC	ROXOBEL	R214	77.2271	36.1945	1	1
27873	NC	SARATOGA	S632	77.7676	35.6628	1	1
27874	NC	SCOTLAND NECK	S345352	77.4273	36.1301	1	1
27875	NC	SCRANTON	S6535	76.4917	35.525	1	1
27876	NC	SEABOARD	S163	77.4113	36.4886	1	1
27880	NC	SIMS	S520	78.0859	35.7435	1	1
27882	NC	SPRING HOPE	S16521	78.1085	35.9302	1	1
27883	NC	STANTONSBURG	S35352162	77.8378	35.594	1	1
27884	NC	STOKES	S320	77.2722	35.7104	1	1
27885	NC	SWANQUARTER	S52636	76.2875	35.4222	1	1
27886	NC	TARBORO	T616	77.5421	35.8983	1	1
27888	NC	WALSTONBURG	W4235162	77.6983	35.5882	1	1
27889	NC	WASHINGTON	W25235	77.1404	35.5884	1	1
27890	NC	WELDON	W435	77.6035	36.4206	1	1
27891	NC	WHITAKERS	W3262	77.7167	36.0758	1	1
27892	NC	WILLIAMSTON	W45235	77.0483	35.6602	1	1
27893	NC	WILSON	W425	77.9227	35.727	1	1
27897	NC	GEORGE	G620	77.1978	36.3205	1	1
27909	NC	ELIZABETH CITY	E421323	76.2445	36.2951	1	1
27910	NC	AHOSKIE	A200	76.9966	36.2957	1	1
27916	NC	AYDLETT	A343	75.9029	36.3045	1	1
27917	NC	BARCO	B620	75.9793	36.3588	1	1
27919	NC	BELVIDERE	B4136	76.5436	36.3096	1	1
27921	NC	CAMDEN	C535	76.15	36.325	1	1
27922	NC	COFIELD	C143	76.8746	36.3333	1	1
27923	NC	COINJOCK	C520	75.934	36.3751	1	1
27924	NC	COLERAIN	C465	76.8548	36.1901	1	1
27925	NC	COLUMBIA	C451	76.2345	35.9057	1	1
27926	NC	CORAPEAKE	C612	76.5979	36.5179	1	1
27927	NC	COROLLA	C640	75.8132	36.3206	1	1
27928	NC	CRESWELL	C624	76.4196	35.8653	1	1
27929	NC	CURRITUCK	C632	75.9884	36.4297	1	1
27932	NC	EDENTON	E3535	76.6224	36.0908	1	1
27935	NC	EURE	E600	76.8463	36.4341	1	1
27937	NC	GATES	G320	76.7646	36.5036	1	1
27938	NC	GATESVILLE	G3214	76.7325	36.4072	1	1
27939	NC	GRANDY	G653	75.8768	36.2339	1	1
27941	NC	HARBINGER	H61526	75.8121	36.0864	1	1
27942	NC	HARRELLSVILLE	H64214	76.7767	36.2866	1	1
27944	NC	DURANTS NECK	D653252	76.4243	36.1771	1	1
27946	NC	HOBBSVILLE	H1214	76.6178	36.3543	1	1
27947	NC	JARVISBURG	J612162	75.8595	36.174	1	1
27948	NC	KILL DEVIL HILLS	K43142	75.6757	36.0088	1	1
27949	NC	SOUTHERN SHORES	S365262	75.7254	36.1007	1	1
27950	NC	KNOTTS ISLAND	K532453	75.9702	36.5232	1	1
27953	NC	EAST LAKE	E2342	75.9444	35.8872	1	1
27954	NC	MANTEO	M300	75.6714	35.8948	1	1
27956	NC	MAPLE	M140	76.0039	36.3987	1	1
27957	NC	MERRY HILL	M640	76.7776	36.0871	1	1
27958	NC	MOYOCK	M200	76.1146	36.4871	1	1
27959	NC	NAGS HEAD	N230	75.5676	35.3472	1	1
27962	NC	PLYMOUTH	P453	76.7431	35.8508	1	1
27964	NC	POINT HARBOR	P53616	75.7983	36.0781	1	1
27965	NC	POPLAR BRANCH	P461652	75.883	36.257	1	1
27966	NC	POWELLS POINT	P42153	75.8273	36.1207	1	1
27970	NC	ROPER	R160	76.5809	35.8994	1	1
27973	NC	SHAWBORO	S160	76.0945	36.3779	1	1
27974	NC	SHILOH	S400	76.0432	36.2584	1	1
27976	NC	SOUTH MILLS	S3542	76.3033	36.4536	1	1
27978	NC	STUMPY POINT	S35153	75.7791	35.863	1	1
27979	NC	SUNBURY	S516	76.6096	36.4316	1	1
27980	NC	TYNER	T560	76.6428	36.2502	1	1
27983	NC	WINDSOR	W5326	76.9336	36.0159	1	1
27986	NC	WINTON	W535	76.936	36.3826	1	1
28001	NC	ALBEMARLE	A41564	80.2044	35.3573	1	1
28006	NC	ALEXIS	A420	81.1022	35.3836	1	1
28012	NC	BELMONT	B453	81.044	35.244	1	1
28016	NC	BESSEMER CITY	B25623	81.2863	35.2849	1	1
28018	NC	BOSTIC	B232	81.8118	35.4533	1	1
28020	NC	CASAR	C600	81.6357	35.5145	1	1
28021	NC	CHERRYVILLE	C614	81.3509	35.3747	1	1
28023	NC	CHINA GROVE	C5261	80.59	35.5669	1	1
28025	NC	CONCORD	C5263	80.53	35.3716	1	1
28027	NC	CONCORD	C5263	80.6162	35.4141	1	1
28032	NC	CRAMERTON	C65635	81.0831	35.2397	1	1
28033	NC	CROUSE	C620	81.3419	35.4837	1	1
28034	NC	DALLAS	D420	81.1862	35.3349	1	1
28036	NC	CORNELIUS	C6542	80.8572	35.4957	1	1
28037	NC	DENVER	D516	80.9898	35.4837	1	1
28040	NC	ELLENBORO	E4516	81.7707	35.3344	1	1
28043	NC	ALEXANDER MILLS	A42536542	81.8643	35.3018	1	1
28052	NC	GASTONIA	G350	81.2195	35.2449	1	1
28054	NC	GASTONIA	G350	81.1454	35.2005	1	1
28056	NC	GASTONIA	G350	81.1496	35.2583	1	1
28071	NC	GOLD HILL	G434	80.3346	35.5498	1	1
28073	NC	GROVER	G616	81.4552	35.1836	1	1
28075	NC	HARRISBURG	H62162	80.6594	35.3247	1	1
28078	NC	CORNELIUS	C6542	80.8647	35.422	1	1
28079	NC	INDIAN TRAIL	I535364	80.6597	35.0831	1	1
28080	NC	IRON STATION	I65235	81.107	35.4657	1	1
28081	NC	KANNAPOLIS	K5142	80.6359	35.502	1	1
28083	NC	KANNAPOLIS	K5142	80.6015	35.4848	1	1
28086	NC	KINGS MOUNTAIN	K52535	81.3806	35.2516	1	1
28088	NC	LANDIS	L532	80.6129	35.5435	1	1
28090	NC	LAWNDALE	L534	81.5336	35.4449	1	1
28091	NC	LILESVILLE	L214	79.9721	34.9689	1	1
28092	NC	BOGER CITY	B2623	81.228	35.4821	1	1
28097	NC	LOCUST	L230	80.4211	35.2704	1	1
28098	NC	LOWELL	L000	81.096	35.2655	1	1
28103	NC	MARSHVILLE	M6214	80.3781	35.0167	1	1
28105	NC	STALLINGS	S3452	80.7136	35.1219	1	1
28107	NC	MIDLAND	M3453	80.5319	35.2477	1	1
28110	NC	MONROE	M600	80.5372	35.0178	1	1
28112	NC	MONROE	M600	80.554	34.8946	1	1
28114	NC	MOORESBORO	M6216	81.6722	35.2484	1	1
